CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,churn,monthly_spend,avg_txn_value,tenure_months,spend_quintile
709901058,Existing Customer,38,M,1,High School,Single,$40K - $60K,Blue,30,2,2,1,2232.0,1163,1069.0,0.557,4185,80,0.778,0.521,0,348.75,52.3125,30,2
823149483,Existing Customer,52,F,1,Post-Graduate,Single,$40K - $60K,Blue,48,1,5,3,1766.0,0,1766.0,0.769,4643,76,0.617,0.0,0,386.9166666666667,61.0921052631579,48,3
780073158,Existing Customer,59,M,0,High School,Single,Less than $40K,Blue,44,2,1,1,3790.0,1149,2641.0,0.597,4455,85,0.604,0.303,0,371.25,52.411764705882355,44,3
779998083,Existing Customer,33,M,3,High School,Married,$40K - $60K,Blue,23,1,2,3,6392.0,1429,4963.0,0.682,4069,66,0.737,0.224,0,339.0833333333333,61.65151515151515,23,2
713144208,Attrited Customer,51,F,0,High School,Married,Unknown,Blue,42,1,4,4,9989.0,568,9421.0,0.52,2053,49,0.485,0.057,1,171.08333333333334,41.89795918367347,42,1
771594783,Attrited Customer,56,F,1,College,Married,Unknown,Blue,44,2,4,4,1438.3,0,1438.3,0.859,2264,37,0.423,0.0,1,188.66666666666666,61.189189189189186,44,1
816613158,Existing Customer,48,F,1,Doctorate,Married,Less than $40K,Blue,43,2,3,1,2559.0,1514,1045.0,0.57,4117,69,0.643,0.592,0,343.0833333333333,59.666666666666664,43,2
770774133,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Silver,39,1,2,3,34516.0,1198,33318.0,0.615,4826,70,0.667,0.035,0,402.1666666666667,68.94285714285714,39,3
712300683,Existing Customer,41,F,1,Graduate,Single,Less than $40K,Blue,32,2,2,1,1438.3,0,1438.3,0.824,4897,96,0.778,0.0,0,408.0833333333333,51.010416666666664,32,3
714536208,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,36,1,2,3,2473.0,1675,798.0,0.648,4203,73,0.872,0.677,0,350.25,57.57534246575342,36,2
784880958,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,28,2,3,1,4022.0,1680,2342.0,0.579,3776,84,0.826,0.418,0,314.6666666666667,44.95238095238095,28,2
713784558,Existing Customer,59,F,1,Graduate,Single,$40K - $60K,Blue,36,1,2,3,3510.0,941,2569.0,0.717,4833,77,0.75,0.268,0,402.75,62.76623376623377,36,3
719305608,Attrited Customer,57,F,3,High School,Single,Less than $40K,Blue,36,4,3,3,2347.0,1900,447.0,0.845,2447,47,0.621,0.81,1,203.91666666666666,52.06382978723404,36,1
720190083,Attrited Customer,56,F,3,Unknown,Single,Less than $40K,Blue,39,1,3,4,1632.0,0,1632.0,0.621,2509,47,0.424,0.0,1,209.08333333333334,53.38297872340426,39,1
708323208,Attrited Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2,4,1522.0,0,1522.0,0.482,2241,36,0.8,0.0,1,186.75,62.25,36,1
781183233,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,25,2,1,1,2085.0,1528,557.0,0.664,3805,79,0.795,0.733,0,317.0833333333333,48.164556962025316,25,2
718825908,Existing Customer,60,F,1,Doctorate,Single,Unknown,Blue,47,1,1,1,3803.0,1448,2355.0,0.565,4575,78,0.592,0.381,0,381.25,58.65384615384615,47,3
716963283,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,38,2,2,3,3165.0,2517,648.0,0.748,2751,49,1.042,0.795,1,229.25,56.142857142857146,38,1
714924483,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,46,2,3,2,4628.0,2327,2301.0,0.611,4226,92,0.736,0.503,0,352.1666666666667,45.93478260869565,46,2
779922183,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,36,2,2,2,2253.0,1981,272.0,0.55,4758,81,0.723,0.879,0,396.5,58.74074074074074,36,3
719449533,Attrited Customer,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655.0,2283,372.0,0.751,2386,49,0.485,0.86,1,198.83333333333334,48.69387755102041,38,1
712559058,Existing Customer,54,M,0,High School,Single,$80K - $120K,Blue,45,1,3,2,20882.0,1525,19357.0,0.828,4765,76,0.767,0.073,0,397.0833333333333,62.69736842105263,45,3
717853233,Existing Customer,41,M,2,College,Married,$80K - $120K,Blue,31,1,1,3,3306.0,706,2600.0,0.814,4772,76,0.9,0.214,0,397.6666666666667,62.78947368421053,31,3
790069233,Existing Customer,45,F,3,High School,Divorced,Less than $40K,Blue,37,2,1,2,2052.0,0,2052.0,0.77,4289,72,0.674,0.0,0,357.4166666666667,59.56944444444444,37,3
794576058,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,26,1,2,3,8480.0,1339,7141.0,0.668,4070,76,0.49,0.158,0,339.1666666666667,53.55263157894737,26,2
779877858,Existing Customer,53,F,2,College,Unknown,Less than $40K,Blue,37,2,3,2,2081.0,1342,739.0,1.06,4428,80,0.778,0.645,0,369.0,55.35,37,3
772334133,Existing Customer,53,F,1,Graduate,Married,Unknown,Blue,42,2,1,3,4637.0,0,4637.0,0.709,4583,86,0.911,0.0,0,381.9166666666667,53.2906976744186,42,3
714139308,Existing Customer,53,M,3,Uneducated,Married,$60K - $80K,Blue,42,2,5,1,1438.3,0,1438.3,0.895,4722,81,0.841,0.0,0,393.5,58.2962962962963,42,3
806634783,Existing Customer,38,F,2,College,Married,Less than $40K,Blue,33,1,3,2,3420.0,1405,2015.0,0.843,4267,75,0.596,0.411,0,355.5833333333333,56.89333333333333,33,2
720101658,Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,19,2,1,2,3416.0,1109,2307.0,0.783,4614,70,1.0,0.325,0,384.5,65.91428571428571,19,3
719925483,Existing Customer,46,M,4,Graduate,Married,$80K - $120K,Blue,36,2,1,1,2171.0,1043,1128.0,0.7,4531,88,0.833,0.48,0,377.5833333333333,51.48863636363637,36,3
719572833,Existing Customer,57,F,3,Graduate,Unknown,$40K - $60K,Blue,46,2,2,2,2791.0,1550,1241.0,0.672,5440,83,0.66,0.555,0,453.3333333333333,65.5421686746988,46,4
720729108,Existing Customer,32,F,0,Unknown,Single,Less than $40K,Blue,17,1,2,1,4445.0,1080,3365.0,0.84,5373,87,0.776,0.243,0,447.75,61.758620689655174,17,4
819214233,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,38,2,2,2,1530.0,0,1530.0,0.642,5138,84,0.68,0.0,0,428.1666666666667,61.166666666666664,38,4
718896108,Existing Customer,48,F,3,High School,Unknown,Less than $40K,Blue,36,2,1,1,1438.3,0,1438.3,0.885,5014,84,0.909,0.0,0,417.8333333333333,59.69047619047619,36,4
713723433,Existing Customer,52,F,4,High School,Single,Less than $40K,Blue,44,1,1,3,5721.0,0,5721.0,0.57,4188,79,0.881,0.0,0,349.0,53.0126582278481,44,2
708514383,Existing Customer,38,F,2,College,Married,Unknown,Blue,29,2,1,0,3809.0,1172,2637.0,0.9,4314,81,0.976,0.308,0,359.5,53.25925925925926,29,3
716961033,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,40,1,3,3,3520.0,2149,1371.0,0.539,3630,78,0.696,0.611,0,302.5,46.53846153846154,40,2
778819083,Attrited Customer,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604.0,0,1604.0,0.644,2264,47,0.516,0.0,1,188.66666666666666,48.170212765957444,33,1
714773508,Attrited Customer,54,F,1,Graduate,Married,$40K - $60K,Blue,46,6,4,3,1632.0,351,1281.0,0.721,2532,43,0.483,0.215,1,211.0,58.883720930232556,46,1
814181433,Existing Customer,46,M,5,College,Married,$40K - $60K,Blue,41,1,3,2,3914.0,1683,2231.0,0.636,4242,64,0.73,0.43,0,353.5,66.28125,41,2
711984633,Existing Customer,36,F,3,Graduate,Married,Less than $40K,Blue,27,1,2,3,2328.0,1953,375.0,0.599,4373,89,0.935,0.839,0,364.4166666666667,49.13483146067416,27,3
710662158,Existing Customer,41,M,4,Unknown,Married,$120K +,Blue,34,1,3,3,34516.0,2517,31999.0,0.434,2051,41,1.05,0.073,0,170.91666666666666,50.02439024390244,34,1
711356733,Existing Customer,45,F,5,Unknown,Single,Less than $40K,Blue,36,2,2,3,3883.0,847,3036.0,0.951,4667,90,0.8,0.218,0,388.9166666666667,51.855555555555554,36,3
711456108,Attrited Customer,46,F,4,Unknown,Married,$40K - $60K,Blue,39,5,3,3,1438.3,819,619.3,0.786,2488,44,0.692,0.569,1,207.33333333333334,56.54545454545455,39,1
780727833,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,41,1,4,3,3229.0,2517,712.0,0.622,4526,95,0.638,0.779,0,377.1666666666667,47.642105263157895,41,3
771471708,Existing Customer,44,F,2,Graduate,Unknown,Less than $40K,Blue,32,2,1,3,3080.0,1776,1304.0,0.973,5097,77,0.833,0.577,0,424.75,66.1948051948052,32,4
714320358,Existing Customer,38,F,2,College,Single,Less than $40K,Blue,33,2,1,2,2569.0,1288,1281.0,1.009,4126,56,0.931,0.501,0,343.8333333333333,73.67857142857143,33,2
720700008,Existing Customer,50,F,1,High School,Single,Less than $40K,Blue,36,1,1,3,4517.0,2238,2279.0,0.625,4686,81,0.761,0.495,0,390.5,57.851851851851855,36,3
713027058,Attrited Customer,46,F,4,Doctorate,Single,Less than $40K,Blue,36,2,2,3,2292.0,0,2292.0,0.568,2595,31,0.409,0.0,1,216.25,83.70967741935483,36,1
778228458,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,42,2,3,3,2510.0,1928,582.0,1.043,4943,70,0.489,0.768,0,411.9166666666667,70.61428571428571,42,4
781137783,Attrited Customer,40,M,3,High School,Unknown,Less than $40K,Blue,33,1,3,4,2420.0,191,2229.0,0.818,2478,43,0.433,0.079,1,206.5,57.627906976744185,33,1
719821908,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,16,2,1,2,2703.0,0,2703.0,0.882,2752,43,0.433,0.0,1,229.33333333333334,64.0,16,1
720537633,Existing Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,36,2,3,1,3047.0,2139,908.0,0.842,4961,85,0.635,0.702,0,413.4166666666667,58.36470588235294,36,4
712378983,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,47,5,6,5,7570.0,965,6605.0,0.709,2599,61,0.848,0.127,1,216.58333333333334,42.60655737704918,47,1
763681908,Existing Customer,34,F,3,Unknown,Married,Less than $40K,Blue,27,1,2,1,5795.0,924,4871.0,0.86,5674,78,0.857,0.159,0,472.8333333333333,72.74358974358974,27,4
721164483,Existing Customer,46,F,2,College,Married,$40K - $60K,Blue,34,2,1,3,1441.0,642,799.0,0.563,4894,84,0.826,0.446,0,407.8333333333333,58.26190476190476,34,3
715447008,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,2,2999.0,1817,1182.0,0.678,5119,83,0.766,0.606,0,426.5833333333333,61.674698795180724,36,4
769676358,Existing Customer,38,M,2,High School,Single,$60K - $80K,Blue,32,1,1,2,1438.3,1309,129.3,0.842,5066,76,0.9,0.91,0,422.1666666666667,66.65789473684211,32,4
710487033,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,28,2,3,3,1438.3,0,1438.3,0.926,4445,78,0.773,0.0,0,370.4166666666667,56.98717948717949,28,3
714197133,Attrited Customer,51,F,3,College,Married,$40K - $60K,Blue,36,2,3,3,4762.0,0,4762.0,0.526,2811,52,0.3,0.0,1,234.25,54.05769230769231,36,1
718488783,Existing Customer,40,M,3,College,Unknown,$40K - $60K,Blue,30,2,2,2,4802.0,1701,3101.0,0.532,4821,66,0.65,0.354,0,401.75,73.04545454545455,30,3
715663458,Existing Customer,51,F,4,Unknown,Married,Less than $40K,Blue,39,2,3,1,2268.0,651,1617.0,0.717,5016,88,0.66,0.287,0,418.0,57.0,39,4
717865008,Existing Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,1,1,1438.3,468,970.3,0.747,4425,81,1.077,0.325,0,368.75,54.629629629629626,36,3
771400608,Existing Customer,56,F,2,Graduate,Married,Unknown,Blue,44,2,1,2,8204.0,1375,6829.0,0.915,4727,76,0.949,0.168,0,393.9166666666667,62.19736842105263,44,3
708148158,Existing Customer,39,F,4,Unknown,Married,Unknown,Blue,21,2,3,2,1827.0,0,1827.0,0.563,4207,86,0.792,0.0,0,350.5833333333333,48.91860465116279,21,2
720589008,Existing Customer,47,F,3,Doctorate,Unknown,Unknown,Blue,38,1,3,2,4072.0,1594,2478.0,0.678,4317,83,0.886,0.391,0,359.75,52.01204819277108,38,3
784795083,Existing Customer,31,F,1,High School,Divorced,Less than $40K,Blue,25,2,1,3,1984.0,0,1984.0,1.05,4794,73,0.921,0.0,0,399.5,65.67123287671232,25,3
809844108,Existing Customer,48,M,2,Doctorate,Single,$60K - $80K,Blue,43,2,1,1,8086.0,0,8086.0,0.792,4775,78,0.66,0.0,0,397.9166666666667,61.217948717948715,43,3
711521958,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,36,2,2,2,1588.0,1506,82.0,0.615,4660,68,0.619,0.948,0,388.3333333333333,68.52941176470588,36,3
711833508,Existing Customer,47,M,2,High School,Single,$40K - $60K,Blue,27,2,3,2,1536.0,0,1536.0,0.913,4643,89,0.745,0.0,0,386.9166666666667,52.168539325842694,27,3
713146683,Existing Customer,35,F,1,High School,Unknown,Unknown,Blue,36,2,3,2,4460.0,0,4460.0,0.916,5473,79,0.756,0.0,0,456.0833333333333,69.27848101265823,36,4
716968683,Existing Customer,46,F,5,High School,Single,Unknown,Blue,38,2,2,3,11287.0,1513,9774.0,0.672,5157,72,0.946,0.134,0,429.75,71.625,38,4
716279508,Attrited Customer,48,M,3,College,Married,$80K - $120K,Blue,41,2,3,3,3430.0,2517,913.0,0.869,2639,46,0.643,0.734,1,219.91666666666666,57.369565217391305,41,1
771336783,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,38,1,3,2,1759.0,1345,414.0,0.61,4351,81,0.688,0.765,0,362.5833333333333,53.71604938271605,38,3
717502083,Attrited Customer,41,M,3,Doctorate,Single,$120K +,Blue,28,4,2,3,6314.0,0,6314.0,0.903,2718,44,0.63,0.0,1,226.5,61.77272727272727,28,1
714843483,Existing Customer,57,F,3,Uneducated,Single,Unknown,Blue,48,1,1,2,7176.0,1493,5683.0,0.665,5063,83,0.93,0.208,0,421.9166666666667,61.0,48,4
709745508,Attrited Customer,58,F,2,Unknown,Divorced,$40K - $60K,Blue,47,1,4,3,2295.0,0,2295.0,0.376,2140,40,0.429,0.0,1,178.33333333333334,53.5,47,1
711382458,Attrited Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,38,2,3,5,1438.3,0,1438.3,0.713,2389,49,0.361,0.0,1,199.08333333333334,48.755102040816325,38,1
712190358,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,29,1,3,2,1843.0,1802,41.0,0.762,5199,73,0.738,0.978,0,433.25,71.21917808219177,29,4
788805858,Existing Customer,49,M,3,College,Divorced,$40K - $60K,Blue,31,2,3,1,2181.0,1218,963.0,0.758,4997,89,0.712,0.558,0,416.4166666666667,56.146067415730336,31,4
709102458,Attrited Customer,47,M,2,High School,Single,$80K - $120K,Blue,36,4,3,5,4754.0,0,4754.0,0.618,2607,41,0.367,0.0,1,217.25,63.58536585365854,36,1
712533708,Existing Customer,43,M,0,High School,Single,$80K - $120K,Blue,36,2,2,2,11247.0,0,11247.0,0.63,4894,85,0.977,0.0,0,407.8333333333333,57.576470588235296,36,3
720326733,Existing Customer,55,M,2,Graduate,Single,$120K +,Blue,47,2,3,1,16258.0,865,15393.0,0.623,3761,58,0.657,0.053,0,313.4166666666667,64.84482758620689,47,2
713605908,Existing Customer,49,M,3,Graduate,Married,$120K +,Blue,37,1,1,1,34516.0,1316,33200.0,0.569,3863,69,0.643,0.038,0,321.9166666666667,55.98550724637681,37,2
711598533,Existing Customer,43,M,1,High School,Married,$60K - $80K,Blue,36,1,2,3,4255.0,1729,2526.0,0.55,3607,75,0.471,0.406,0,300.5833333333333,48.093333333333334,36,2
795855258,Existing Customer,48,F,4,College,Single,Less than $40K,Blue,42,2,3,2,1438.3,0,1438.3,0.707,5045,82,0.745,0.0,0,420.4166666666667,61.52439024390244,42,4
826783233,Existing Customer,57,F,3,High School,Single,Less than $40K,Blue,53,1,3,2,3029.0,2214,815.0,0.7,4750,89,0.978,0.731,0,395.8333333333333,53.37078651685393,53,3
789228108,Existing Customer,56,F,4,Graduate,Single,Unknown,Blue,45,2,2,3,9091.0,1306,7785.0,0.743,4378,86,0.654,0.144,0,364.8333333333333,50.906976744186046,45,3
785230083,Existing Customer,50,M,2,Uneducated,Single,$60K - $80K,Blue,44,1,2,1,3318.0,2349,969.0,0.883,4905,80,0.739,0.708,0,408.75,61.3125,44,3
807946833,Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,39,6,3,3,1791.0,0,1791.0,0.735,2771,36,0.5,0.0,1,230.91666666666666,76.97222222222223,39,1
711011508,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,35,1,3,2,1620.0,771,849.0,0.675,4387,91,0.655,0.476,0,365.5833333333333,48.20879120879121,35,3
718632933,Existing Customer,58,F,1,College,Single,Less than $40K,Blue,46,1,5,1,1552.0,0,1552.0,0.762,4731,71,0.651,0.0,0,394.25,66.63380281690141,46,3
717284133,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,41,1,2,3,3472.0,2517,955.0,0.75,4520,84,0.68,0.725,0,376.6666666666667,53.80952380952381,41,3
711701058,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Silver,36,2,2,3,10973.0,1466,9507.0,0.802,4892,94,0.593,0.134,0,407.6666666666667,52.04255319148936,36,3
712228458,Existing Customer,50,M,2,Unknown,Unknown,$120K +,Blue,32,2,3,1,25645.0,1083,24562.0,0.757,4302,63,0.5,0.042,0,358.5,68.28571428571429,32,3
717146208,Attrited Customer,59,F,1,Graduate,Single,Less than $40K,Blue,51,1,4,4,4257.0,2517,1740.0,0.703,2828,50,1.083,0.591,1,235.66666666666666,56.56,51,1
719028783,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,29,2,3,3,3422.0,0,3422.0,0.506,4486,74,0.682,0.0,0,373.8333333333333,60.62162162162162,29,3
713274183,Existing Customer,45,F,1,Graduate,Single,Less than $40K,Blue,35,1,1,3,4977.0,1411,3566.0,0.652,4182,85,0.848,0.284,0,348.5,49.2,35,2
789218433,Existing Customer,33,F,3,Unknown,Married,$40K - $60K,Blue,22,2,3,2,1438.3,0,1438.3,0.761,4528,86,0.686,0.0,0,377.3333333333333,52.651162790697676,22,3
790139583,Existing Customer,39,F,0,Graduate,Divorced,Less than $40K,Blue,32,2,2,1,1438.3,801,637.3,1.155,4386,64,0.778,0.557,0,365.5,68.53125,32,3
720218658,Existing Customer,40,F,1,Unknown,Married,Unknown,Blue,26,2,3,1,3369.0,756,2613.0,0.446,4501,96,0.714,0.224,0,375.0833333333333,46.885416666666664,26,3
747074058,Existing Customer,47,F,3,Unknown,Single,Unknown,Blue,40,1,3,0,7114.0,1637,5477.0,0.699,4758,81,0.5,0.23,0,396.5,58.74074074074074,40,3
719170683,Existing Customer,38,M,1,Unknown,Single,$80K - $120K,Blue,29,2,2,3,10972.0,0,10972.0,0.697,4401,73,0.698,0.0,0,366.75,60.28767123287671,29,3
708753633,Existing Customer,45,F,3,Doctorate,Married,$40K - $60K,Blue,32,2,1,1,1438.3,0,1438.3,0.712,4462,77,0.638,0.0,0,371.8333333333333,57.94805194805195,32,3
710780883,Existing Customer,48,F,5,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2446.0,1461,985.0,0.86,4610,78,0.773,0.597,0,384.1666666666667,59.1025641025641,38,3
785237958,Attrited Customer,45,M,5,College,Married,$60K - $80K,Blue,39,2,3,3,3439.0,0,3439.0,0.825,2661,35,0.296,0.0,1,221.75,76.02857142857142,39,1
711333933,Existing Customer,56,F,3,Post-Graduate,Single,$40K - $60K,Blue,36,2,1,1,3005.0,1660,1345.0,0.88,4586,72,0.756,0.552,0,382.1666666666667,63.69444444444444,36,3
710797833,Existing Customer,50,F,5,Graduate,Married,Less than $40K,Blue,30,1,3,2,2033.0,841,1192.0,0.717,4360,95,0.696,0.414,0,363.3333333333333,45.89473684210526,30,3
720154533,Existing Customer,53,F,4,Graduate,Unknown,Less than $40K,Blue,39,2,3,2,2415.0,1643,772.0,0.964,5063,78,0.733,0.68,0,421.9166666666667,64.91025641025641,39,4
719123958,Attrited Customer,40,M,4,Unknown,Divorced,$60K - $80K,Blue,27,2,2,3,5051.0,0,5051.0,0.588,2137,45,0.552,0.0,1,178.08333333333334,47.48888888888889,27,1
780942633,Existing Customer,49,M,4,High School,Married,Unknown,Blue,32,2,1,3,3519.0,1336,2183.0,0.506,3552,68,0.619,0.38,0,296.0,52.23529411764706,32,2
720034983,Existing Customer,26,M,0,Unknown,Unknown,Less than $40K,Silver,13,2,1,1,10254.0,0,10254.0,0.51,4258,68,0.838,0.0,0,354.8333333333333,62.61764705882353,13,2
717307158,Existing Customer,48,F,3,Unknown,Single,Less than $40K,Blue,36,2,1,3,1853.0,1314,539.0,0.925,5331,79,0.612,0.709,0,444.25,67.48101265822785,36,4
708876183,Existing Customer,51,M,1,High School,Single,$60K - $80K,Silver,43,2,3,2,28673.0,0,28673.0,0.537,3722,69,0.725,0.0,0,310.1666666666667,53.94202898550725,43,2
712660308,Attrited Customer,44,F,1,High School,Single,Less than $40K,Blue,36,2,3,3,1895.0,0,1895.0,0.736,2472,40,0.429,0.0,1,206.0,61.8,36,1
715958583,Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,43,1,2,2,2041.0,1158,883.0,0.563,3588,63,0.432,0.567,0,299.0,56.95238095238095,43,2
771546708,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,34,2,2,1,1438.3,0,1438.3,0.74,5013,81,1.025,0.0,0,417.75,61.888888888888886,34,4
711252258,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,36,1,3,2,1572.0,985,587.0,0.745,4148,54,0.862,0.627,0,345.6666666666667,76.81481481481481,36,2
772585008,Existing Customer,48,F,4,High School,Married,Unknown,Blue,38,2,3,1,3187.0,1937,1250.0,0.77,5111,90,0.667,0.608,0,425.9166666666667,56.78888888888889,38,4
751143858,Existing Customer,59,F,1,High School,Single,Unknown,Blue,52,2,1,1,7427.0,2421,5006.0,0.701,4636,91,0.82,0.326,0,386.3333333333333,50.94505494505494,52,3
708824958,Existing Customer,50,F,4,High School,Single,Less than $40K,Blue,42,2,1,2,1460.0,0,1460.0,0.682,4265,63,0.615,0.0,0,355.4166666666667,67.6984126984127,42,2
819612933,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,47,1,3,3,25410.0,0,25410.0,0.559,5472,70,0.591,0.0,0,456.0,78.17142857142858,47,4
712804383,Existing Customer,56,F,0,College,Married,Less than $40K,Blue,38,1,1,2,2143.0,1194,949.0,0.49,4684,82,0.907,0.557,0,390.3333333333333,57.1219512195122,38,3
790149483,Existing Customer,42,M,3,Uneducated,Single,$40K - $60K,Blue,35,2,3,3,8566.0,1484,7082.0,0.807,4195,89,0.854,0.173,0,349.5833333333333,47.13483146067416,35,2
712121508,Existing Customer,43,M,3,Uneducated,Single,$60K - $80K,Blue,30,1,2,0,1438.3,0,1438.3,0.751,5200,89,0.679,0.0,0,433.3333333333333,58.42696629213483,30,4
778853358,Existing Customer,59,F,0,College,Single,Less than $40K,Blue,40,1,3,3,3297.0,0,3297.0,0.861,4783,91,0.685,0.0,0,398.5833333333333,52.56043956043956,40,3
716512383,Existing Customer,39,F,2,High School,Married,Less than $40K,Blue,36,1,3,1,2816.0,2517,299.0,0.742,4817,87,0.776,0.894,0,401.4166666666667,55.367816091954026,36,3
823548858,Attrited Customer,53,F,4,Graduate,Married,Unknown,Blue,49,5,5,4,10533.0,330,10203.0,0.823,2585,48,0.714,0.031,1,215.41666666666666,53.854166666666664,49,1
712144158,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,48,6,6,3,2370.0,1166,1204.0,0.562,2164,45,0.607,0.492,1,180.33333333333334,48.08888888888889,48,1
824560758,Attrited Customer,35,F,3,Graduate,Single,Less than $40K,Blue,31,1,3,4,1678.0,0,1678.0,0.676,2475,61,0.694,0.0,1,206.25,40.57377049180328,31,1
757710783,Attrited Customer,36,F,1,Graduate,Married,Less than $40K,Blue,29,4,2,3,1493.0,0,1493.0,0.721,2516,63,0.575,0.0,1,209.66666666666666,39.93650793650794,29,1
713081583,Existing Customer,51,F,4,Unknown,Married,Less than $40K,Blue,32,2,2,3,2350.0,1272,1078.0,0.873,4647,86,0.911,0.541,0,387.25,54.03488372093023,32,3
710481333,Attrited Customer,50,F,4,High School,Married,Less than $40K,Blue,36,5,3,5,2690.0,1614,1076.0,0.513,2272,57,0.541,0.6,1,189.33333333333334,39.85964912280702,36,1
721060083,Existing Customer,42,F,3,College,Married,Unknown,Blue,27,1,1,1,7226.0,1889,5337.0,0.661,4653,71,0.614,0.261,0,387.75,65.53521126760563,27,3
713759583,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36,1,1,1,3173.0,1822,1351.0,0.801,4883,71,0.614,0.574,0,406.9166666666667,68.77464788732394,36,3
717547383,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,32,2,3,1,2890.0,1392,1498.0,0.736,4233,77,0.791,0.482,0,352.75,54.97402597402598,32,2
711683358,Attrited Customer,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,3,4,3313.0,0,3313.0,0.561,2135,44,0.419,0.0,1,177.91666666666666,48.52272727272727,41,1
710044308,Existing Customer,40,F,4,Graduate,Single,$40K - $60K,Blue,27,2,2,2,2625.0,1594,1031.0,0.544,2480,47,0.567,0.607,0,206.66666666666666,52.765957446808514,27,1
713101383,Existing Customer,44,F,2,Unknown,Married,$40K - $60K,Blue,36,1,1,1,1834.0,0,1834.0,0.618,5402,87,0.611,0.0,0,450.1666666666667,62.0919540229885,36,4
757685733,Existing Customer,43,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,2,3226.0,2145,1081.0,0.644,5066,75,0.786,0.665,0,422.1666666666667,67.54666666666667,36,4
717823383,Existing Customer,56,M,4,Unknown,Married,$60K - $80K,Blue,47,1,1,3,3426.0,1841,1585.0,0.734,4268,81,0.8,0.537,0,355.6666666666667,52.69135802469136,47,3
796029483,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,43,2,3,2,2174.0,785,1389.0,0.657,3890,78,0.66,0.361,0,324.1666666666667,49.87179487179487,43,2
710099358,Existing Customer,60,F,1,Unknown,Single,$40K - $60K,Blue,36,2,3,1,3959.0,0,3959.0,0.806,4935,92,0.804,0.0,0,411.25,53.641304347826086,36,4
713872008,Existing Customer,49,F,1,High School,Married,Less than $40K,Blue,42,1,3,1,2215.0,1347,868.0,0.655,4656,72,0.636,0.608,0,388.0,64.66666666666667,42,3
788802483,Existing Customer,47,F,3,Uneducated,Unknown,Less than $40K,Blue,29,2,2,3,2814.0,1595,1219.0,0.658,4766,87,0.582,0.567,0,397.1666666666667,54.7816091954023,29,3
817988433,Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue,51,2,2,2,6941.0,1013,5928.0,0.552,4097,78,0.592,0.146,0,341.4166666666667,52.52564102564103,51,2
